offer_id,step,type,start_day,due_day,due_date,hold_days,hold_until_day,hold_until_date,amount_cents,count,min_each_cents,note
cambridge-savings-bank-1200-combined,5,balance,,,,,,,500000,,,"Checking: $5,000 minimum average monthly balance for the first 3 full calendar months after opening/funding; the end date depends on the opening date."
cambridge-savings-bank-1200-combined,6,balance,,,,,,,2500000,,,"Money market: $25,000 average monthly balance of external new money for the first 3 full calendar months after opening/funding; the end date depends on the opening date."
cambridge-savings-bank-1200-combined,7,transactions,0,30,,,,,,10,1000,"Month 1 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,8,transactions,31,60,,,,,,10,1000,"Month 2 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,9,transactions,61,90,,,,,,10,1000,"Month 3 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,10,transactions,91,120,,,,,,10,1000,"Month 4 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,11,transactions,121,150,,,,,,10,1000,"Month 5 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,12,transactions,151,180,,,,,,10,1000,"Month 6 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,13,transactions,181,210,,,,,,10,1000,"Month 7 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,14,transactions,211,240,,,,,,10,1000,"Month 8 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,15,transactions,241,270,,,,,,10,1000,"Month 9 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,16,transactions,271,300,,,,,,10,1000,"Month 10 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,17,transactions,301,330,,,,,,10,1000,"Month 11 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
cambridge-savings-bank-1200-combined,18,transactions,331,360,,,,,,10,1000,"Month 12 of 12: 10 debit Mastercard purchases of $10+ ($25 per qualifying month); ATM, cash advances and P2P excluded. Calendar-month timing approximated as 30-day windows."
4front-credit-union-straight4ward-rewards-checking-400,1,other,,30,,,,,,,,Enroll in eStatements and stay enrolled through month 3.
4front-credit-union-straight4ward-rewards-checking-400,2,other,0,30,,,,,,,,Log in to online banking or the 4FrontGo app. Month 1 of 3; monthly timing approximated as 30-day windows.
4front-credit-union-straight4ward-rewards-checking-400,3,deposit,0,30,,,,,50000,,,Deposit $500 or more; direct deposit not required. Month 1 of 3; monthly timing approximated as 30-day windows.
4front-credit-union-straight4ward-rewards-checking-400,4,transactions,0,30,,,,,,15,,15 or more 4Front debit Mastercard transactions; no minimum amount stated. Month 1 of 3; monthly timing approximated as 30-day windows.
4front-credit-union-straight4ward-rewards-checking-400,5,other,31,60,,,,,,,,Log in to online banking or the 4FrontGo app. Month 2 of 3; monthly timing approximated as 30-day windows.
4front-credit-union-straight4ward-rewards-checking-400,6,deposit,31,60,,,,,50000,,,Deposit $500 or more; direct deposit not required. Month 2 of 3; monthly timing approximated as 30-day windows.
4front-credit-union-straight4ward-rewards-checking-400,7,transactions,31,60,,,,,,15,,15 or more 4Front debit Mastercard transactions; no minimum amount stated. Month 2 of 3; monthly timing approximated as 30-day windows.
4front-credit-union-straight4ward-rewards-checking-400,8,other,61,90,,,,,,,,Log in to online banking or the 4FrontGo app. Month 3 of 3; monthly timing approximated as 30-day windows.
4front-credit-union-straight4ward-rewards-checking-400,9,deposit,61,90,,,,,50000,,,Deposit $500 or more; direct deposit not required. Month 3 of 3; monthly timing approximated as 30-day windows.
4front-credit-union-straight4ward-rewards-checking-400,10,transactions,61,90,,,,,,15,,15 or more 4Front debit Mastercard transactions; no minimum amount stated. Month 3 of 3; monthly timing approximated as 30-day windows.
eastern-bank-free-checking-350,1,direct_deposit,,90,,,,,300000,2,,"Two or more recurring payroll, pension or government DD totaling $3,000; ordinary transfers and P2P excluded."
eastern-bank-statement-savings-250,1,balance,31,30,,,120,,1500000,,,"Deposit $15,000 within 30 days; the $15,000 is an average daily balance over the 90 days starting day 31, modeled as a constant balance."
eastern-bank-free-checking-and-statement-savings-combined-750,1,balance,31,30,,,120,,1500000,,,"Savings: Deposit $15,000 within 30 days; the $15,000 is an average daily balance over the 90 days starting day 31, modeled as a constant balance. Open both accounts within three business days."
eastern-bank-free-checking-and-statement-savings-combined-750,2,direct_deposit,,90,,,,,300000,2,,"Checking: Two or more recurring payroll, pension or government DD totaling $3,000; ordinary transfers and P2P excluded."
trunorth-bank-get-real-checking-initial-dd-reward-150,1,other,,90,,,,,,,,Enroll in eStatements.
trunorth-bank-get-real-checking-initial-dd-reward-150,2,direct_deposit,,90,,,,,100000,,,"$1,000 aggregate DD. Alternative: 25 POS debit card purchases of $10+ each within 90 days."
trunorth-bank-get-real-checking-initial-and-loyalty-total-300,1,other,,90,,,,,,,,Enroll in eStatements and keep enrolled through the 12-month loyalty reward.
trunorth-bank-get-real-checking-initial-and-loyalty-total-300,2,transactions,,90,,,,,,25,1000,"Initial reward: 25 debit purchases of $10+ within 90 days, or $1,000 aggregate direct deposits instead."
trunorth-bank-get-real-checking-initial-and-loyalty-total-300,3,transactions,335,365,,,,,,5,1000,"Loyalty reward: 5 debit purchases of $10+ in the twelfth month, or a recurring direct deposit instead; month approximated as a 30-day window."
associated-bank-access-checking-1000-balance-tier-300,1,balance,31,,,,90,,100000,,,"Average of all eligible same-primary-holder personal deposit balances over days 31-90 must reach $1,000; evaluated day 90 or the prior business day. Existing balances count."
associated-bank-access-checking-1000-balance-tier-300,2,direct_deposit,,90,,,,,50000,,,Recurring qualifying employer or government DD totaling $500.
associated-bank-access-checking-5000-balance-tier-400,1,balance,31,,,,90,,500000,,,"Average of all eligible same-primary-holder personal deposit balances over days 31-90 must reach $5,000; evaluated day 90 or the prior business day. Existing balances count."
associated-bank-access-checking-5000-balance-tier-400,2,direct_deposit,,90,,,,,50000,,,Recurring qualifying employer or government DD totaling $500.
associated-bank-access-checking-10000-balance-tier-600,1,balance,31,,,,90,,1000000,,,"Average of all eligible same-primary-holder personal deposit balances over days 31-90 must reach $10,000; evaluated day 90 or the prior business day. Existing balances count."
associated-bank-access-checking-10000-balance-tier-600,2,direct_deposit,,90,,,,,50000,,,Recurring qualifying employer or government DD totaling $500.
fulton-bank-simply-checking-targeted-digital-ad-offer-400,1,direct_deposit,,90,,,,,100000,2,50000,"Paycheck, pension, Social Security or unemployment DD from employer or government; wires, funds transfers and Zelle/P2P excluded."
fulton-bank-simply-checking-targeted-digital-ad-offer-400,2,other,,90,,,,,,,,Enroll in Online Statements.
regions-bank-lifegreen-checking-400,1,direct_deposit,,90,,,,,100000,,,"New qualifying ACH payroll or government DD totaling $1,000. Register for the offer with matching name/email before opening."
old-national-bank-everyday-checking-3500-dd-tier-300,1,direct_deposit,,,,,,,350000,3,,"At least 3 recurring payroll, pension or government DD during the first four calendar months including the opening month (not a fixed 120 days)."
old-national-bank-everyday-checking-12000-dd-tier-600,1,direct_deposit,,,,,,,1200000,3,,"At least 3 recurring payroll, pension or government DD during the first four calendar months including the opening month (not a fixed 120 days)."
midflorida-credit-union-free-checking-200-tier-200,1,direct_deposit,,75,,,,,200000,,,"Cumulative qualifying payroll, pension or government DD posted within 75 days."
midflorida-credit-union-free-checking-200-tier-200,2,other,,75,,,,,,,,Accept and open Online Banking.
midflorida-credit-union-free-checking-200-tier-200,3,other,,75,,,,,,,,Enroll in eStatements.
midflorida-credit-union-free-checking-200-tier-200,4,other,,75,,,,,,,,Open and activate a debit card.
midflorida-credit-union-free-checking-200-tier-200,5,transactions,,75,,,,,,20,,20 debit card purchases posted within 75 days; no minimum amount stated.
midflorida-credit-union-free-checking-400-tier-400,1,direct_deposit,,75,,,,,400000,,,"Cumulative qualifying payroll, pension or government DD posted within 75 days."
midflorida-credit-union-free-checking-400-tier-400,2,other,,75,,,,,,,,Accept and open Online Banking.
midflorida-credit-union-free-checking-400-tier-400,3,other,,75,,,,,,,,Enroll in eStatements.
midflorida-credit-union-free-checking-400-tier-400,4,other,,75,,,,,,,,Open and activate a debit card.
midflorida-credit-union-free-checking-400-tier-400,5,transactions,,75,,,,,,40,,40 debit card purchases posted within 75 days; no minimum amount stated.
republic-bank-personal-checking-adv-400,1,direct_deposit,,90,,,,,,3,,3 or more ACH credits/direct deposits; no minimum amount stated.
republic-bank-personal-checking-adv-400,2,transactions,,90,,,,,,10,,10 or more POS debit transactions; no minimum amount stated.
republic-bank-business-checking-adv-400,1,direct_deposit,,90,,,,,,3,,3 or more ACH credits/direct deposits; no minimum amount stated.
republic-bank-business-checking-adv-400,2,transactions,,90,,,,,,10,,10 or more POS debit transactions; no minimum amount stated.
bank-five-nine-grafton-performing-arts-mascot-checking-150,1,transactions,,120,,,,,,15,500,"15 signature debit purchases of $5+. Alternatives (meet ONE): three payroll/government/pension deposits of $100+ in 3 consecutive months (DD/mobile/branch; not online transfers or cash), or 3 bank bill payments of $25+ excluding personal payments."
secu-maryland-total-checking-and-rewards-350,1,other,,90,,,,,,,,Enroll in eStatements.
secu-maryland-total-checking-and-rewards-350,2,direct_deposit,,90,,,,,,2,,"Two separate qualifying payroll, pension or Social Security direct deposits; amount not specified."
midfirst-bank-livefree-checking-350,1,direct_deposit,,90,,,,,100000,,,"Cumulative payroll, pension or government direct deposits."
alltru-credit-union-basic-checking-300,1,direct_deposit,,60,,,,,100000,2,50000,"Paycheck, pension, Social Security or other government benefit direct deposits of $500+ each."
alltru-credit-union-basic-checking-300,2,transactions,,60,,,,,,15,,Debit card purchases; no dollar minimum stated.
alltru-credit-union-basic-checking-300,3,other,,60,,,,,,,,Enroll in Online Banking.
alltru-credit-union-basic-checking-300,4,other,,60,,,,,,,,Enroll in eStatements.
canandaigua-national-bank-optimum-or-e-ssentials-online-checking-300,1,other,,30,,,,,,,,Enroll in eStatements within the first 30 days.
